"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"221","RT @muminshawa: #Tesla closes #Shanghai factory over coronavirus concerns https://t.co/nxF8tppEYo https://t.co/NEAC7qkTcV",FALSE,0,NA,2020-02-02 01:14:32,FALSE,NA,"1223776683385180162",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","muminshawa",1,TRUE,FALSE,NA,NA
"222","Terminator: “I see everything” #Tesla https://t.co/Qc6rhYl21K",FALSE,0,NA,2020-02-02 01:14:30,FALSE,NA,"1223776674984054785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hectoralinares",0,FALSE,FALSE,NA,NA
"223","@Lazcheven @ARKInvest @TashaARK @skorusARK @wintonARK ""With tons of EV models coming in EU in 2020""

Oh gawd, not t… https://t.co/x8Pa99MKwt",FALSE,0,"Lazcheven",2020-02-02 01:13:52,TRUE,"1223723963681050624","1223776514107293698","357612092","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Eurosnob_",0,FALSE,FALSE,NA,NA
"224","RT @thisdayinmetal0: Feb 1st 1989 #Tesla released the album ""Great Radio Controversy"" #LoveSong #Paradise #TheWayItIs #HangTough #DidItForT…",FALSE,0,NA,2020-02-02 01:13:33,FALSE,NA,"1223776435837468672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","metalhead2101",12,TRUE,FALSE,NA,NA
"225","#tesla #supercharger in Palm Coast, FL, USA has a permit application https://t.co/ecwASbjzKD",FALSE,3,NA,2020-02-02 01:13:06,FALSE,NA,"1223776323971305472",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","superchargefeed",0,FALSE,FALSE,NA,NA
"226","RT @thisdayinmetal0: Feb 1st 1989 #Tesla released the album ""Great Radio Controversy"" #LoveSong #Paradise #TheWayItIs #HangTough #DidItForT…",FALSE,0,NA,2020-02-02 01:12:23,FALSE,NA,"1223776140789198850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GianncarloI",12,TRUE,FALSE,NA,NA
"227","RT @Teslaconomics: 🔊 FLASHBACK 🔊: Mad Money Jim Cramer says Sell Tesla Motors (TSLA) IPO!

""Sell Sell Sell!"" - Jimmy Chill

$TSLA IPO'ed at…",FALSE,0,NA,2020-02-02 01:09:42,FALSE,NA,"1223775464671666177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CobraHawk69",5,TRUE,FALSE,NA,NA
"228","RT @Sgnoogle: Hey @elonmusk, I don't know if you've ever come across something like this, but I made a video reaction with very cute 80 yea…",FALSE,0,NA,2020-02-02 01:08:54,FALSE,NA,"1223775266616430592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MontroseSkye",8,TRUE,FALSE,NA,NA
"229","2019 is a turning point for #Tesla. The importance of its original #ModelX &amp; #ModelS is fading. Tesla plans to deli… https://t.co/OlFOAmHrBe",FALSE,0,NA,2020-02-02 01:08:40,TRUE,NA,"1223775206239432706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YtHowdy",0,FALSE,FALSE,NA,NA
"230","RT @teslaudio: Tesla is beating their competitors in every market. They are years ahead of any competition out there. Model S VS Taycan, Mo…",FALSE,0,NA,2020-02-02 01:08:28,FALSE,NA,"1223775157128441856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mark96854262",48,TRUE,FALSE,NA,NA
"231","RT @BrianCoburn: @teslamodel3fan I see the issue has been found but I would like to add that when I have an issue I use this app for refere…",FALSE,0,NA,2020-02-02 01:07:47,FALSE,NA,"1223774984914509824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teslamodel3fan",1,TRUE,FALSE,NA,NA
"232","RT @BearStoneHA: I have just finished crunching the numbers and here is the latest #Solar Production graph.  #Charts #Tesla (https://t.co/B…",FALSE,0,NA,2020-02-02 01:06:49,FALSE,NA,"1223774739086311425",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aaronjdavidson",1,TRUE,FALSE,NA,NA
"233","RT @robertvg: The first @Tesla Supercharger V3 in The Netherlands is under construction in Uden. 24 stalls
#tesla #supercharger https://t.c…",FALSE,0,NA,2020-02-02 01:05:15,FALSE,NA,"1223774344960204805",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jimmywvu",32,TRUE,FALSE,NA,NA
"234","Based on what I’ve heard about this year’s Tesla movie at #Sundance, it’s probably good that I had another Red Bull… https://t.co/YU08F20v22",FALSE,2,NA,2020-02-02 01:04:59,TRUE,NA,"1223774280015474688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatrickHolmanUT",0,FALSE,FALSE,NA,NA
"235","RT @TeslaNY: Tesla’s Run Has Only Just Begun, Says Ark Investment CEO 🚘🤖📶 “The winner will have the most data &amp; highest quality data. #Tesl…",FALSE,0,NA,2020-02-02 01:03:57,FALSE,NA,"1223774018265931776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CyberSpaceGal",175,TRUE,FALSE,NA,NA
"236","RT @thisdayinmetal0: Feb 1st 1989 #Tesla released the album ""Great Radio Controversy"" #LoveSong #Paradise #TheWayItIs #HangTough #DidItForT…",FALSE,0,NA,2020-02-02 01:00:13,FALSE,NA,"1223773080310484993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoseERivera13",12,TRUE,FALSE,NA,NA
"237","RT @oxana_zeitler: With an increase of 65% to $12.4 billion, #Tesla is officially the fastest-growing #brand in the world.  @enricomolinari…",FALSE,0,NA,2020-02-02 00:59:50,FALSE,NA,"1223772982884962304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Claire_Harris82",40,TRUE,FALSE,NA,NA
"238","Fate loves irony.
And criminals hate competition.

#TheSociopathicBusinessModel #FraudFormula #Tesla $TSLA https://t.co/cyhKqFb7b4",FALSE,10,NA,2020-02-02 00:58:54,FALSE,NA,"1223772750180839425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MelaynaLokosky",0,FALSE,FALSE,NA,NA
"239","RT @robertvg: In Hilden Germany between Dusseldorf and Köln a large EV charging site is build with ultimately 40 Tesla V3 Superchargers, 20…",FALSE,0,NA,2020-02-02 00:58:24,FALSE,NA,"1223772623567454208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MrPlugShare",2,TRUE,FALSE,NA,NA
"240","@elonmusk @nichegamer @justpaulinelol @elonmusk I’m sending you this painting I did of mars , it’s my gratitude for… https://t.co/UYtHNdBNN4",FALSE,0,"elonmusk",2020-02-02 00:57:28,TRUE,"1223759243213508609","1223772387298041857","44196397","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","alyssatheodore2",0,FALSE,FALSE,NA,NA
"241","RT @thisdayinmetal0: Feb 1st 1989 #Tesla released the album ""Great Radio Controversy"" #LoveSong #Paradise #TheWayItIs #HangTough #DidItForT…",FALSE,0,NA,2020-02-02 00:54:08,FALSE,NA,"1223771548386910208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HarknettIan",12,TRUE,FALSE,NA,NA
"242","@SamTalksTesla I don't see him as the voice of #Tesla investing at all. He's just an entertainer who lately started… https://t.co/iDN72HTEKe",FALSE,8,"SamTalksTesla",2020-02-02 00:53:36,TRUE,"1223728325945970696","1223771413594755074","1646555828","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WR4NYGov",0,FALSE,FALSE,NA,NA
"243","RT @Supermantibody: Life is too short to wear boring sneakers..
#Cybertruck #Tesla https://t.co/LHGNQWxfGo",FALSE,0,NA,2020-02-02 00:53:21,FALSE,NA,"1223771353767084032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MagentaTiger",15,TRUE,FALSE,NA,NA
"244","RT @JonathanApgar: dAviD EInhOrN iS a bRiLLiAnT iNVesTOr $TSLAQ $TSLA #Tesla #CYAZ #LFG

https://t.co/aX4OaB9850",FALSE,0,NA,2020-02-02 00:52:41,FALSE,NA,"1223771182719213568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","loky080659",18,TRUE,FALSE,NA,NA
"245","RT @SupplyChainBlog: Quotes and Training about Self-Driving Cars https://t.co/Ud70ldSMIU #Tesla #Waymo #Lidar #artificialintelligence #futu…",FALSE,0,NA,2020-02-02 00:52:16,FALSE,NA,"1223771078729793536",NA,"<a href=""http://www.wiomax.com/cn"" rel=""nofollow"">wiomax_cn2</a>","wiomax_cn",1,TRUE,FALSE,NA,NA
"246","RT @Sgnoogle: Hey @elonmusk, I don't know if you've ever come across something like this, but I made a video reaction with very cute 80 yea…",FALSE,0,NA,2020-02-02 00:52:03,FALSE,NA,"1223771026418323456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdchin87",8,TRUE,FALSE,NA,NA
"247","RT @SamTalksTesla: Anyone else perplexed how a sensationalist TV pundit stock pumper, who slated $TSLA for 5 years has suddenly, in about 3…",FALSE,0,NA,2020-02-02 00:51:50,FALSE,NA,"1223770968612470784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ocmtber",5,TRUE,FALSE,NA,NA
"248","I bought a #Tesla for my chat &lt;3 
Come watch the stream ;) 
https://t.co/jWMggrTicm",FALSE,0,NA,2020-02-02 00:51:23,FALSE,NA,"1223770857996214272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexiisHopeless",0,FALSE,FALSE,NA,NA
"249","RT @thisdayinmetal0: Feb 1st 1989 #Tesla released the album ""Great Radio Controversy"" #LoveSong #Paradise #TheWayItIs #HangTough #DidItForT…",FALSE,0,NA,2020-02-02 00:50:53,FALSE,NA,"1223770729692520449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jotarock32",12,TRUE,FALSE,NA,NA
"250","RT @thisdayinmetal0: Feb 1st 1989 #Tesla released the album ""Great Radio Controversy"" #LoveSong #Paradise #TheWayItIs #HangTough #DidItForT…",FALSE,0,NA,2020-02-02 00:48:00,FALSE,NA,"1223770004224692226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hdgbrk",12,TRUE,FALSE,NA,NA
"251","Feb 1st 1989 #Tesla released the album ""Great Radio Controversy"" #LoveSong #Paradise #TheWayItIs #HangTough… https://t.co/4jV7ToDoPj",FALSE,36,NA,2020-02-02 00:47:51,TRUE,NA,"1223769965855232001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thisdayinmetal0",12,FALSE,FALSE,NA,NA
"252","Behold, the limitations of computer vision. #tesla https://t.co/nNYysPzYIH https://t.co/nChQ1eIYY2",FALSE,0,NA,2020-02-02 00:47:24,FALSE,NA,"1223769853263327234",NA,"<a href=""https://www.cloohawk.com"" rel=""nofollow"">Cloohawk</a>","JessicaCryptoML",0,FALSE,FALSE,NA,NA
"253","RT @TeslaNY: Tesla’s Run Has Only Just Begun, Says Ark Investment CEO 🚘🤖📶 “The winner will have the most data &amp; highest quality data. #Tesl…",FALSE,0,NA,2020-02-02 00:46:51,FALSE,NA,"1223769714998087680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Franksaurora",175,TRUE,FALSE,NA,NA
"254","RT @JonathanApgar: dAviD EInhOrN iS a bRiLLiAnT iNVesTOr $TSLAQ $TSLA #Tesla #CYAZ #LFG

https://t.co/aX4OaB9850",FALSE,0,NA,2020-02-02 00:42:58,FALSE,NA,"1223768736714428416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrasannaSingh20",18,TRUE,FALSE,NA,NA
"255","RT @404GAS: Back of a stop sign visualization #tesla #hw3 https://t.co/VSRer4WHqD",FALSE,0,NA,2020-02-02 00:42:49,FALSE,NA,"1223768699384909824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CodingMark",6,TRUE,FALSE,NA,NA
"256","Why @Tesla will prevail, pulled into a 7-11, 5 kids come running out of the store screaming. “Look mum. It’s a TESL… https://t.co/bgfkW41Htq",FALSE,14,NA,2020-02-02 00:42:16,TRUE,NA,"1223768562902257664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sydney_ev",0,FALSE,FALSE,NA,NA
"257","Tesla shares jumped 56% in January, their best month since May 2013, when the stock surged 81%. In Tesla's 10 years… https://t.co/H6sGjn0PFY",FALSE,0,"saziz01b",2020-02-02 00:40:35,TRUE,"1223750021834735619","1223768136949862402","16790869","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saziz01b",0,FALSE,FALSE,NA,NA
"258","Why is #Tesla worth $100B+ ? 

https://t.co/HZLDnT94xQ",FALSE,1,NA,2020-02-02 00:40:22,FALSE,NA,"1223768084932190210",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","breizh_72",0,FALSE,FALSE,NA,NA
"259","The Genius Nikola Tesla’s Top Inventions https://t.co/p1wNYw4SUA #electricalengineering #tesla",FALSE,1,NA,2020-02-02 00:38:41,FALSE,NA,"1223767658920693760",NA,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>","EnginePassion",0,FALSE,FALSE,NA,NA
"260","RT @stevenmarkryan: ARK Invest #Tesla 5 year price targets:

Bear: $1,500
Expected: $7,000
Bull: $15,000-$25,000

Read it. Makes plenty of…",FALSE,0,NA,2020-02-02 00:36:48,FALSE,NA,"1223767187871105024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CawfeeDawg",80,TRUE,FALSE,NA,NA
"261","RT @GlenMah: Got my baby back! Oh, how I've missed you. #Tesla https://t.co/juKYxDGZ2I",FALSE,0,NA,2020-02-02 00:36:32,FALSE,NA,"1223767117989928961",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CawfeeDawg",6,TRUE,FALSE,NA,NA
"262","RT @RT_com: It looks like there’s a contest in #Russia to see who can create the best bootleg version of #Musk’s #Tesla #Cybertruck https:/…",FALSE,0,NA,2020-02-02 00:35:38,FALSE,NA,"1223766894823591936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kiweez1",107,TRUE,FALSE,NA,NA
"263","How Tesla sees this world.

#Tesla #autopilot #imagerecognition #artificialintelligence #road #safety #car #driver… https://t.co/PEcz8STLdw",FALSE,0,NA,2020-02-02 00:34:10,TRUE,NA,"1223766522629382145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NeedfulThingzzz",0,FALSE,FALSE,NA,NA
"264","Elon #Musk: “Alien #Technology” Is Coming #Tesla  https://t.co/4phSIoPLiW via @cleantechnica",FALSE,0,NA,2020-02-02 00:33:06,FALSE,NA,"1223766255473188866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rblumel",0,FALSE,FALSE,NA,NA
"265","RT @weedrivetesla: Now that the Y is getting delivered far sooner than expected we are selling our 2016 Model X P90D for $71,500  and 2018…",FALSE,0,NA,2020-02-02 00:31:07,FALSE,NA,"1223765758460608512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","faizzakaria",11,TRUE,FALSE,NA,NA
"266","There needs to be a “hardcore engineering” #Tesla T-shirt #alientech #teslarocks #imsoexcited",FALSE,0,NA,2020-02-02 00:27:34,FALSE,NA,"1223764863769436162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zen_flying",0,FALSE,FALSE,NA,NA
"267","Future of Transport #AmWriting #Technology #Transport #Cars #Tesla #Futurist https://t.co/hLrWqTvCFX https://t.co/hqZNXMReAf",FALSE,1,NA,2020-02-02 00:27:03,FALSE,NA,"1223764734471737344",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","son_dolo",0,FALSE,FALSE,NA,NA
"268","RT @vincent13031925: Tesla Semi Truck, Disruption for Truck Makers and Railroad Industry

And it’s coming by the end of this year!!! Can’t…",FALSE,0,NA,2020-02-02 00:26:33,FALSE,NA,"1223764606461628416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Captn_Hype",23,TRUE,FALSE,NA,NA
"269","RT @TeslaNY: Tesla’s Run Has Only Just Begun, Says Ark Investment CEO 🚘🤖📶 “The winner will have the most data &amp; highest quality data. #Tesl…",FALSE,0,NA,2020-02-02 00:22:54,FALSE,NA,"1223763687552573441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mytesladream",175,TRUE,FALSE,NA,NA
"270","It’s always nice to see my music being streamed in a #Tesla ..just hits different 🙌🏾🙌🏾 s/o to @kushspatel https://t.co/NOSmoaZjhY",FALSE,1,NA,2020-02-02 00:21:55,FALSE,NA,"1223763439656587266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OfficialMarlee",0,FALSE,FALSE,NA,NA
"271","Can't steal my CAT. #BEV #Tesla https://t.co/i9wa5eFAOF",FALSE,0,NA,2020-02-02 00:20:42,FALSE,NA,"1223763134860709889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brackendawson",0,FALSE,FALSE,NA,NA
"272","RT @RT_com: Another day, another Russian #Tesla #Cybertruck: 

The unit was made out of an old UAZ (and apparently whatever car parts were…",FALSE,0,NA,2020-02-02 00:20:30,FALSE,NA,"1223763085069930497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhilDeCarolis",31,TRUE,FALSE,NA,NA
"273","Quotes and Training about Self-Driving Cars https://t.co/Ud70ldSMIU #Tesla #Waymo #Lidar #artificialintelligence… https://t.co/X3PX37MH8G",FALSE,1,NA,2020-02-02 00:20:02,TRUE,NA,"1223762968766226433",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SupplyChainBlog",1,FALSE,FALSE,NA,NA
"274","#Financial #results #news: 24th to 31st January 2020. #Boeing #loss #Q4 #Tesla #profit #CocaCola #revenues… https://t.co/D3MwJuyK9A",FALSE,1,NA,2020-02-02 00:18:00,TRUE,NA,"1223762456713027584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FWTGlobal",1,FALSE,FALSE,NA,NA
"275","RT @vincent13031925: Biggest Tesla V3 Supercharger station in Europe to be built in Hilden, Germany 🇩🇪 

$TSLA #Tesla #Germany #V3 

https:…",FALSE,0,NA,2020-02-02 00:15:29,FALSE,NA,"1223761820676055040",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","chung55",7,TRUE,FALSE,NA,NA
"276","RT @stevenmarkryan: ARK Invest #Tesla 5 year price targets:

Bear: $1,500
Expected: $7,000
Bull: $15,000-$25,000

Read it. Makes plenty of…",FALSE,0,NA,2020-02-02 00:15:18,FALSE,NA,"1223761778204725248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DJX7734",80,TRUE,FALSE,NA,NA
"277","@RockstarGames When Will you add #tesla copycat cars to the game? Srsly, wee need more electric cars in Los santos,… https://t.co/7p7Q4ncbGY",FALSE,0,"RockstarGames",2020-02-02 00:14:50,TRUE,NA,"1223761660243955712","29758446","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chu_focus",0,FALSE,FALSE,NA,NA
"278","RT @vincent13031925: Tesla Is A Touchdown Among @NFL Players, And It's Just Getting Started

[Video] Listen to the real people, they love #…",FALSE,0,NA,2020-02-02 00:13:22,FALSE,NA,"1223761291031920640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Teguuhhh",31,TRUE,FALSE,NA,NA
"279","Can’t blame you .... the RAV4 Prime is so rad.  Sorry that you had the $4k bad experience with #Tesla… https://t.co/H8zIQXnfC9",FALSE,1,NA,2020-02-02 00:10:44,TRUE,NA,"1223760625672822784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TimWJackson",0,FALSE,FALSE,NA,NA
"280","RT @ingliguori: This is what a #Tesla car sees while is #selfdriving mode. The amount of #data processed in an #autonomousvehicle is huge T…",FALSE,0,NA,2020-02-02 00:09:44,FALSE,NA,"1223760374702465028",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexMachicado",16,TRUE,FALSE,NA,NA
